match_id,date_match,status,season_id,season_winner,home_team_id,home_team,away_team_id,away_team,winner,home_goals,away_goals
445585,2024-02-10T18:00:00Z,FINISHED,1603,,583,Moreirense FC,1103,GD Chaves,Moreirense FC,1,0
445582,2024-02-10T20:30:00Z,FINISHED,1603,,810,Boavista FC,582,GD Estoril Praia,Boavista FC,2,1
445586,2024-02-11T15:30:00Z,FINISHED,1603,,496,Rio Ave FC,6618,Casa Pia AC,Rio Ave FC,1,0
445589,2024-02-11T18:00:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,5613,Sporting Clube de Braga,Sporting Clube de Portugal,5,0
445590,2024-02-11T20:30:00Z,FINISHED,1603,,5543,Vitória SC,1903,Sport Lisboa e Benfica,Draw,2,2
445584,2024-02-12T20:15:00Z,FINISHED,1603,,712,FC Arouca,503,FC Porto,FC Arouca,3,2
445587,2024-02-13T15:30:00Z,FINISHED,1603,,5533,Gil Vicente FC,5589,FC Vizela,FC Vizela,0,1
445593,2024-02-16T20:15:00Z,FINISHED,1603,,5531,FC Famalicão,496,Rio Ave FC,FC Famalicão,2,1
445596,2024-02-17T15:30:00Z,FINISHED,1603,,1103,GD Chaves,810,Boavista FC,GD Chaves,2,1
445598,2024-02-17T18:00:00Z,FINISHED,1603,,5601,Portimonense SC,5543,Vitória SC,Draw,1,1
445595,2024-02-17T20:30:00Z,FINISHED,1603,,503,FC Porto,9136,CF Estrela da Amadora,FC Porto,2,0
445592,2024-02-18T15:30:00Z,FINISHED,1603,,6618,Casa Pia AC,712,FC Arouca,Casa Pia AC,1,0
445591,2024-02-18T18:00:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,5589,FC Vizela,Sport Lisboa e Benfica,6,1
445597,2024-02-18T18:00:00Z,FINISHED,1603,,582,GD Estoril Praia,5533,Gil Vicente FC,Gil Vicente FC,1,3
445599,2024-02-18T20:30:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,5602,SC Farense,Sporting Clube de Braga,2,1
445594,2024-02-19T20:15:00Z,FINISHED,1603,,583,Moreirense FC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,2
445603,2024-02-23T20:15:00Z,FINISHED,1603,,712,FC Arouca,5531,FC Famalicão,FC Arouca,3,2
445607,2024-02-24T15:30:00Z,FINISHED,1603,,5602,SC Farense,583,Moreirense FC,Moreirense FC,0,1
445602,2024-02-24T18:00:00Z,FINISHED,1603,,9136,CF Estrela da Amadora,1103,GD Chaves,Draw,1,1
445608,2024-02-24T20:30:00Z,FINISHED,1603,,5543,Vitória SC,6618,Casa Pia AC,Casa Pia AC,0,2
445605,2024-02-25T15:30:00Z,FINISHED,1603,,5589,FC Vizela,582,GD Estoril Praia,Draw,3,3
445600,2024-02-25T18:00:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,5601,Portimonense SC,Sport Lisboa e Benfica,4,0
445606,2024-02-25T18:00:00Z,FINISHED,1603,,5533,Gil Vicente FC,503,FC Porto,Draw,1,1
445604,2024-02-25T20:30:00Z,FINISHED,1603,,496,Rio Ave FC,498,Sporting Clube de Portugal,Draw,3,3
445601,2024-02-26T20:15:00Z,FINISHED,1603,,810,Boavista FC,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,4
445613,2024-03-01T20:15:00Z,FINISHED,1603,,1103,GD Chaves,712,FC Arouca,FC Arouca,1,5
445611,2024-03-02T15:30:00Z,FINISHED,1603,,583,Moreirense FC,496,Rio Ave FC,Draw,0,0
445614,2024-03-02T18:00:00Z,FINISHED,1603,,582,GD Estoril Praia,5543,Vitória SC,Vitória SC,1,3
445616,2024-03-02T20:30:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,9136,CF Estrela da Amadora,Sporting Clube de Braga,3,0
445609,2024-03-03T15:30:00Z,FINISHED,1603,,6618,Casa Pia AC,5533,Gil Vicente FC,Draw,0,0
445615,2024-03-03T15:30:00Z,FINISHED,1603,,5601,Portimonense SC,5589,FC Vizela,Draw,0,0
445617,2024-03-03T18:00:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,5602,SC Farense,Sporting Clube de Portugal,3,2
445612,2024-03-03T20:30:00Z,FINISHED,1603,,503,FC Porto,1903,Sport Lisboa e Benfica,FC Porto,5,0
445610,2024-03-04T20:15:00Z,FINISHED,1603,,5531,FC Famalicão,810,Boavista FC,Draw,1,1
445625,2024-03-08T18:45:00Z,FINISHED,1603,,5601,Portimonense SC,503,FC Porto,FC Porto,0,3
445620,2024-03-08T20:45:00Z,FINISHED,1603,,9136,CF Estrela da Amadora,6618,Casa Pia AC,CF Estrela da Amadora,3,1
445623,2024-03-09T15:30:00Z,FINISHED,1603,,5589,FC Vizela,5602,SC Farense,FC Vizela,2,1
445619,2024-03-09T18:00:00Z,FINISHED,1603,,810,Boavista FC,583,Moreirense FC,Boavista FC,1,0
445622,2024-03-09T18:00:00Z,FINISHED,1603,,496,Rio Ave FC,5613,Sporting Clube de Braga,Draw,0,0
445626,2024-03-09T20:30:00Z,FINISHED,1603,,5543,Vitória SC,5531,FC Famalicão,Vitória SC,1,0
445621,2024-03-10T18:00:00Z,FINISHED,1603,,712,FC Arouca,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,3
445618,2024-03-10T20:30:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,582,GD Estoril Praia,Sport Lisboa e Benfica,3,1
445624,2024-03-11T20:15:00Z,FINISHED,1603,,5533,Gil Vicente FC,1103,GD Chaves,Draw,0,0
445632,2024-03-15T20:15:00Z,FINISHED,1603,,582,GD Estoril Praia,5601,Portimonense SC,GD Estoril Praia,1,0
445628,2024-03-16T15:30:00Z,FINISHED,1603,,5531,FC Famalicão,9136,CF Estrela da Amadora,Draw,0,0
445633,2024-03-16T18:00:00Z,FINISHED,1603,,5602,SC Farense,496,Rio Ave FC,Draw,1,1
445634,2024-03-16T18:00:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,5533,Gil Vicente FC,Sporting Clube de Braga,2,1
445630,2024-03-16T20:30:00Z,FINISHED,1603,,503,FC Porto,5589,FC Vizela,FC Porto,4,1
445629,2024-03-17T15:30:00Z,FINISHED,1603,,583,Moreirense FC,712,FC Arouca,Moreirense FC,1,0
445631,2024-03-17T15:30:00Z,FINISHED,1603,,1103,GD Chaves,5543,Vitória SC,Vitória SC,1,2
445627,2024-03-17T18:00:00Z,FINISHED,1603,,6618,Casa Pia AC,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,0,1
445635,2024-03-17T20:30:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,810,Boavista FC,Sporting Clube de Portugal,6,1
445642,2024-03-29T15:30:00Z,FINISHED,1603,,5533,Gil Vicente FC,5531,FC Famalicão,FC Famalicão,1,2
445636,2024-03-29T18:00:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,1103,GD Chaves,Sport Lisboa e Benfica,1,0
445638,2024-03-29T20:30:00Z,FINISHED,1603,,9136,CF Estrela da Amadora,498,Sporting Clube de Portugal,Sporting Clube de Portugal,1,2
445639,2024-03-30T15:30:00Z,FINISHED,1603,,712,FC Arouca,5602,SC Farense,FC Arouca,2,1
445644,2024-03-30T15:30:00Z,FINISHED,1603,,5543,Vitória SC,583,Moreirense FC,Vitória SC,1,0
445637,2024-03-30T18:00:00Z,FINISHED,1603,,810,Boavista FC,496,Rio Ave FC,Draw,0,0
445641,2024-03-30T20:30:00Z,FINISHED,1603,,582,GD Estoril Praia,503,FC Porto,GD Estoril Praia,1,0
445640,2024-03-31T17:00:00Z,FINISHED,1603,,5589,FC Vizela,6618,Casa Pia AC,Casa Pia AC,0,4
445643,2024-04-01T19:15:00Z,FINISHED,1603,,5601,Portimonense SC,5613,Sporting Clube de Braga,Sporting Clube de Braga,3,5
445651,2024-04-05T19:15:00Z,FINISHED,1603,,5602,SC Farense,810,Boavista FC,SC Farense,2,0
445646,2024-04-06T14:30:00Z,FINISHED,1603,,5531,FC Famalicão,5589,FC Vizela,FC Famalicão,3,2
445649,2024-04-06T14:30:00Z,FINISHED,1603,,496,Rio Ave FC,5533,Gil Vicente FC,Rio Ave FC,3,0
445652,2024-04-06T17:00:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,712,FC Arouca,FC Arouca,0,3
445653,2024-04-06T19:30:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,1903,Sport Lisboa e Benfica,Sporting Clube de Portugal,2,1
445650,2024-04-07T14:30:00Z,FINISHED,1603,,1103,GD Chaves,5601,Portimonense SC,Portimonense SC,2,3
445647,2024-04-07T17:00:00Z,FINISHED,1603,,583,Moreirense FC,9136,CF Estrela da Amadora,Draw,2,2
445648,2024-04-07T19:30:00Z,FINISHED,1603,,503,FC Porto,5543,Vitória SC,Vitória SC,1,2
445645,2024-04-08T19:15:00Z,FINISHED,1603,,6618,Casa Pia AC,582,GD Estoril Praia,Draw,0,0
445660,2024-04-12T19:15:00Z,FINISHED,1603,,5533,Gil Vicente FC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,4
445662,2024-04-13T14:30:00Z,FINISHED,1603,,5543,Vitória SC,5602,SC Farense,Draw,1,1
445657,2024-04-13T17:00:00Z,FINISHED,1603,,503,FC Porto,5531,FC Famalicão,Draw,2,2
445659,2024-04-13T19:30:00Z,FINISHED,1603,,582,GD Estoril Praia,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,1
445655,2024-04-14T14:30:00Z,FINISHED,1603,,9136,CF Estrela da Amadora,496,Rio Ave FC,Draw,2,2
445656,2024-04-14T17:00:00Z,FINISHED,1603,,712,FC Arouca,810,Boavista FC,FC Arouca,2,1
445661,2024-04-14T17:00:00Z,FINISHED,1603,,5601,Portimonense SC,6618,Casa Pia AC,Draw,2,2
445654,2024-04-14T19:30:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,583,Moreirense FC,Sport Lisboa e Benfica,3,0
445658,2024-04-15T19:15:00Z,FINISHED,1603,,5589,FC Vizela,1103,GD Chaves,GD Chaves,0,1
445575,2024-04-16T19:15:00Z,FINISHED,1603,,5531,FC Famalicão,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,1
445667,2024-04-19T19:15:00Z,FINISHED,1603,,496,Rio Ave FC,712,FC Arouca,Draw,1,1
445666,2024-04-20T14:30:00Z,FINISHED,1603,,583,Moreirense FC,5533,Gil Vicente FC,Gil Vicente FC,0,1
445663,2024-04-20T17:00:00Z,FINISHED,1603,,810,Boavista FC,9136,CF Estrela da Amadora,Draw,1,1
445670,2024-04-20T19:30:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,5589,FC Vizela,Sporting Clube de Braga,2,1
445665,2024-04-21T14:30:00Z,FINISHED,1603,,5531,FC Famalicão,5601,Portimonense SC,Draw,2,2
445668,2024-04-21T14:30:00Z,FINISHED,1603,,1103,GD Chaves,582,GD Estoril Praia,Draw,2,2
445664,2024-04-21T17:00:00Z,FINISHED,1603,,6618,Casa Pia AC,503,FC Porto,FC Porto,1,2
445671,2024-04-21T19:30:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,5543,Vitória SC,Sporting Clube de Portugal,3,0
445669,2024-04-22T19:15:00Z,FINISHED,1603,,5602,SC Farense,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,1,3
445678,2024-04-26T19:15:00Z,FINISHED,1603,,5533,Gil Vicente FC,712,FC Arouca,Draw,2,2
445673,2024-04-27T14:30:00Z,FINISHED,1603,,6618,Casa Pia AC,1103,GD Chaves,Casa Pia AC,3,1
445676,2024-04-27T14:30:00Z,FINISHED,1603,,5589,FC Vizela,496,Rio Ave FC,Draw,1,1
445672,2024-04-27T17:00:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,5613,Sporting Clube de Braga,Sport Lisboa e Benfica,3,1
445680,2024-04-27T19:30:00Z,FINISHED,1603,,5543,Vitória SC,810,Boavista FC,Vitória SC,1,0
445679,2024-04-28T14:30:00Z,FINISHED,1603,,5601,Portimonense SC,583,Moreirense FC,Moreirense FC,0,2
445677,2024-04-28T17:00:00Z,FINISHED,1603,,582,GD Estoril Praia,5531,FC Famalicão,GD Estoril Praia,1,0
445675,2024-04-28T19:30:00Z,FINISHED,1603,,503,FC Porto,498,Sporting Clube de Portugal,Draw,2,2
445674,2024-04-29T19:15:00Z,FINISHED,1603,,9136,CF Estrela da Amadora,5602,SC Farense,SC Farense,0,3
445684,2024-05-03T19:15:00Z,FINISHED,1603,,583,Moreirense FC,5589,FC Vizela,Moreirense FC,1,0
445681,2024-05-04T14:30:00Z,FINISHED,1603,,810,Boavista FC,5533,Gil Vicente FC,Draw,1,1
445685,2024-05-04T14:30:00Z,FINISHED,1603,,496,Rio Ave FC,5543,Vitória SC,Rio Ave FC,2,1
445689,2024-05-04T17:00:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,5601,Portimonense SC,Sporting Clube de Portugal,3,0
445686,2024-05-04T19:30:00Z,FINISHED,1603,,1103,GD Chaves,503,FC Porto,FC Porto,0,3
445687,2024-05-05T14:30:00Z,FINISHED,1603,,5602,SC Farense,582,GD Estoril Praia,SC Farense,3,2
445682,2024-05-05T17:00:00Z,FINISHED,1603,,712,FC Arouca,9136,CF Estrela da Amadora,Draw,0,0
445688,2024-05-05T17:00:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,6618,Casa Pia AC,Sporting Clube de Braga,4,3
445683,2024-05-05T19:30:00Z,FINISHED,1603,,5531,FC Famalicão,1903,Sport Lisboa e Benfica,FC Famalicão,2,0
445694,2024-05-10T19:15:00Z,FINISHED,1603,,1103,GD Chaves,5531,FC Famalicão,FC Famalicão,0,1
445697,2024-05-11T14:30:00Z,FINISHED,1603,,5601,Portimonense SC,496,Rio Ave FC,Draw,2,2
445693,2024-05-11T14:30:00Z,FINISHED,1603,,5589,FC Vizela,9136,CF Estrela da Amadora,FC Vizela,4,0
445695,2024-05-11T17:00:00Z,FINISHED,1603,,582,GD Estoril Praia,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,1
445698,2024-05-11T19:30:00Z,FINISHED,1603,,5543,Vitória SC,5613,Sporting Clube de Braga,Sporting Clube de Braga,2,3
445696,2024-05-12T14:30:00Z,FINISHED,1603,,5533,Gil Vicente FC,5602,SC Farense,Gil Vicente FC,2,0
445690,2024-05-12T17:00:00Z,FINISHED,1603,,1903,Sport Lisboa e Benfica,712,FC Arouca,Sport Lisboa e Benfica,5,0
445691,2024-05-12T17:00:00Z,FINISHED,1603,,6618,Casa Pia AC,583,Moreirense FC,Moreirense FC,0,1
445692,2024-05-12T19:30:00Z,FINISHED,1603,,503,FC Porto,810,Boavista FC,FC Porto,2,1
445702,2024-05-17T17:45:00Z,FINISHED,1603,,5531,FC Famalicão,6618,Casa Pia AC,Casa Pia AC,1,2
445704,2024-05-17T19:45:00Z,FINISHED,1603,,496,Rio Ave FC,1903,Sport Lisboa e Benfica,Draw,1,1
445699,2024-05-18T14:30:00Z,FINISHED,1603,,810,Boavista FC,5589,FC Vizela,Draw,2,2
445700,2024-05-18T14:30:00Z,FINISHED,1603,,9136,CF Estrela da Amadora,5533,Gil Vicente FC,CF Estrela da Amadora,1,0
445701,2024-05-18T14:30:00Z,FINISHED,1603,,712,FC Arouca,5543,Vitória SC,Vitória SC,1,3
445705,2024-05-18T14:30:00Z,FINISHED,1603,,5602,SC Farense,5601,Portimonense SC,Portimonense SC,1,3
445703,2024-05-18T17:00:00Z,FINISHED,1603,,583,Moreirense FC,582,GD Estoril Praia,Moreirense FC,2,1
445707,2024-05-18T17:00:00Z,FINISHED,1603,,498,Sporting Clube de Portugal,1103,GD Chaves,Sporting Clube de Portugal,3,0
445706,2024-05-18T19:30:00Z,FINISHED,1603,,5613,Sporting Clube de Braga,503,FC Porto,FC Porto,0,1
504020,2024-08-09T19:15:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,496,Rio Ave FC,Sporting Clube de Portugal,3,1
504016,2024-08-10T14:30:00Z,FINISHED,2312,,10340,AVS,5529,CD Nacional,Draw,1,1
504021,2024-08-10T17:00:00Z,FINISHED,2312,,6618,Casa Pia AC,810,Boavista FC,Boavista FC,0,1
504024,2024-08-10T19:30:00Z,FINISHED,2312,,503,FC Porto,5533,Gil Vicente FC,FC Porto,3,0
504023,2024-08-11T14:30:00Z,FINISHED,2312,,582,GD Estoril Praia,5530,CD Santa Clara,CD Santa Clara,1,4
504017,2024-08-11T17:00:00Z,FINISHED,2312,,5602,SC Farense,583,Moreirense FC,Moreirense FC,1,2
504018,2024-08-11T17:00:00Z,FINISHED,2312,,5531,FC Famalicão,1903,Sport Lisboa e Benfica,FC Famalicão,2,0
504022,2024-08-11T19:30:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,9136,CF Estrela da Amadora,Draw,1,1
504019,2024-08-12T19:15:00Z,FINISHED,2312,,712,FC Arouca,5543,Vitória SC,Vitória SC,0,1
504009,2024-08-16T16:00:00Z,FINISHED,2312,,5530,CD Santa Clara,503,FC Porto,FC Porto,0,2
504013,2024-08-16T19:15:00Z,FINISHED,2312,,5533,Gil Vicente FC,10340,AVS,Gil Vicente FC,4,2
504014,2024-08-17T14:30:00Z,FINISHED,2312,,496,Rio Ave FC,5602,SC Farense,Rio Ave FC,1,0
504007,2024-08-17T17:00:00Z,FINISHED,2312,,5529,CD Nacional,498,Sporting Clube de Portugal,Sporting Clube de Portugal,1,6
504010,2024-08-17T19:30:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,6618,Casa Pia AC,Sport Lisboa e Benfica,3,0
504012,2024-08-18T14:30:00Z,FINISHED,2312,,583,Moreirense FC,712,FC Arouca,Moreirense FC,3,1
504015,2024-08-18T17:00:00Z,FINISHED,2312,,5543,Vitória SC,582,GD Estoril Praia,Vitória SC,1,0
504011,2024-08-18T19:30:00Z,FINISHED,2312,,810,Boavista FC,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,1
504008,2024-08-19T19:15:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,5531,FC Famalicão,FC Famalicão,0,3
504004,2024-08-23T19:15:00Z,FINISHED,2312,,5602,SC Farense,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,5
504003,2024-08-24T14:30:00Z,FINISHED,2312,,6618,Casa Pia AC,5530,CD Santa Clara,CD Santa Clara,0,2
504002,2024-08-24T17:00:00Z,FINISHED,2312,,503,FC Porto,496,Rio Ave FC,FC Porto,2,0
503999,2024-08-24T19:30:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,9136,CF Estrela da Amadora,Sport Lisboa e Benfica,1,0
504005,2024-08-24T19:30:00Z,FINISHED,2312,,5531,FC Famalicão,810,Boavista FC,FC Famalicão,1,0
503998,2024-08-25T14:30:00Z,FINISHED,2312,,712,FC Arouca,5529,CD Nacional,FC Arouca,1,0
504001,2024-08-25T17:00:00Z,FINISHED,2312,,582,GD Estoril Praia,5533,Gil Vicente FC,Draw,0,0
504000,2024-08-25T19:30:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,583,Moreirense FC,Sporting Clube de Braga,3,1
504006,2024-08-25T19:30:00Z,FINISHED,2312,,10340,AVS,5543,Vitória SC,AVS,1,0
503991,2024-08-30T19:15:00Z,FINISHED,2312,,583,Moreirense FC,1903,Sport Lisboa e Benfica,Draw,1,1
503994,2024-08-31T14:30:00Z,FINISHED,2312,,5530,CD Santa Clara,10340,AVS,CD Santa Clara,2,1
503990,2024-08-31T17:00:00Z,FINISHED,2312,,810,Boavista FC,582,GD Estoril Praia,Draw,0,0
503997,2024-08-31T17:00:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,6618,Casa Pia AC,Casa Pia AC,0,1
503989,2024-08-31T19:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,503,FC Porto,Sporting Clube de Portugal,2,0
503996,2024-09-01T14:30:00Z,FINISHED,2312,,5529,CD Nacional,5602,SC Farense,CD Nacional,2,0
503993,2024-09-01T17:00:00Z,FINISHED,2312,,496,Rio Ave FC,712,FC Arouca,Rio Ave FC,1,0
503992,2024-09-01T19:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,5613,Sporting Clube de Braga,Draw,0,0
503995,2024-09-01T19:30:00Z,FINISHED,2312,,5543,Vitória SC,5531,FC Famalicão,Vitória SC,2,1
503982,2024-09-13T19:15:00Z,FINISHED,2312,,712,FC Arouca,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,3
503980,2024-09-14T14:30:00Z,FINISHED,2312,,6618,Casa Pia AC,583,Moreirense FC,Casa Pia AC,3,1
503988,2024-09-14T17:00:00Z,FINISHED,2312,,10340,AVS,496,Rio Ave FC,AVS,1,0
503981,2024-09-14T19:30:00Z,FINISHED,2312,,1903,Sport Lisboa e Benfica,5530,CD Santa Clara,Sport Lisboa e Benfica,4,1
503985,2024-09-14T19:30:00Z,FINISHED,2312,,5531,FC Famalicão,5533,Gil Vicente FC,Draw,1,1
503986,2024-09-15T14:30:00Z,FINISHED,2312,,503,FC Porto,5602,SC Farense,FC Porto,2,1
503983,2024-09-15T17:00:00Z,FINISHED,2312,,582,GD Estoril Praia,5529,CD Nacional,GD Estoril Praia,1,0
503984,2024-09-15T19:30:00Z,FINISHED,2312,,5613,Sporting Clube de Braga,5543,Vitória SC,Vitória SC,0,2
503987,2024-09-16T19:15:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,810,Boavista FC,Draw,2,2
503974,2024-09-20T19:15:00Z,FINISHED,2312,,5529,CD Nacional,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,3
503973,2024-09-21T14:30:00Z,FINISHED,2312,,5530,CD Santa Clara,9136,CF Estrela da Amadora,CD Santa Clara,1,0
503978,2024-09-21T14:30:00Z,FINISHED,2312,,496,Rio Ave FC,582,GD Estoril Praia,Draw,2,2
503972,2024-09-21T17:00:00Z,FINISHED,2312,,5543,Vitória SC,503,FC Porto,FC Porto,0,3
503977,2024-09-21T19:30:00Z,FINISHED,2312,,583,Moreirense FC,5531,FC Famalicão,Draw,0,0
503979,2024-09-22T14:30:00Z,FINISHED,2312,,5533,Gil Vicente FC,6618,Casa Pia AC,Draw,1,1
503975,2024-09-22T17:00:00Z,FINISHED,2312,,5602,SC Farense,712,FC Arouca,FC Arouca,0,1
503976,2024-09-22T19:30:00Z,FINISHED,2312,,498,Sporting Clube de Portugal,10340,AVS,Sporting Clube de Portugal,3,0
503971,2024-09-23T19:15:00Z,FINISHED,2312,,810,Boavista FC,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,0,3
503965,2024-09-27T19:15:00Z,FINISHED,2312,,582,GD Estoril Praia,498,Sporting Clube de Portugal,Sporting Clube de Portugal,0,3
503966,2024-09-28T14:30:00Z,FINISHED,2312,,9136,CF Estrela da Amadora,583,Moreirense FC,CF Estrela da Amadora,2,1
503962,2024-09-28T17:00:00Z,FINISHED,2312,,6618,Casa Pia AC,5543,Vitória SC,Draw,1,1
